TouchButtons,LeftIndexTrigger,RightIndexTrigger,LeftHandTrigger,RightHandTrigger,LeftTouchPosX,LeftTouchPosY,LeftTouchPosZ,LeftTouchOrientationW,LeftTouchOrientationX,LeftTouchOrientationY,LeftTouchOrientationZ,RightTouchPosX,RightTouchPosY,RightTouchPosZ,RightTouchOrientationW,RightTouchOrientationX,RightTouchOrientationY,RightTouchOrientationZ,HeadPosX,HeadPosY,HeadPosZ,HeadOrientationW,HeadOrientationX,HeadOrientationY,HeadOrientationZ,time
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.61476,-0.714338,0.0794654,0.324771,0.0464129,0.0798725,0.435971,0.891414,0.45168,-0.00192236,0.0369048,76.3734
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.614706,-0.714429,0.0797042,0.324615,0.0463864,0.0798689,0.435937,0.891496,0.451509,-0.00189446,0.0370203,76.3903
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.614522,-0.714592,0.0800375,0.324523,0.0463602,0.0798693,0.43588,0.891613,0.451273,-0.00195734,0.0370907,76.4067
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.614312,-0.714694,0.0803127,0.324628,0.0463633,0.0798805,0.435802,0.891704,0.451092,-0.00203809,0.0371068,76.4237
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.61399,-0.714809,0.0806772,0.324895,0.0463603,0.0798939,0.435679,0.891819,0.450865,-0.00212431,0.0370948,76.4401
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.613795,-0.714902,0.0808524,0.325013,0.0463245,0.0798993,0.435591,0.891893,0.450716,-0.00213731,0.0371237,76.457
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.613582,-0.715096,0.0809494,0.324966,0.0462728,0.079916,0.435501,0.891929,0.450634,-0.0020787,0.0372437,76.4733
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.613501,-0.715265,0.0809144,0.324753,0.0462134,0.0799269,0.435415,0.891943,0.450591,-0.00195825,0.0374347,76.4903
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.613477,-0.715391,0.0809025,0.324524,0.0461488,0.0799236,0.435324,0.89194,0.450581,-0.00182894,0.0376414,76.5067
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.613494,-0.715515,0.0808647,0.324228,0.0460646,0.0799256,0.435226,0.891931,0.450576,-0.00178401,0.0379027,76.5237
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.613473,-0.715707,0.0807562,0.323873,0.0459892,0.0799358,0.435154,0.891925,0.450574,-0.0018336,0.038087,76.54
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.613377,-0.715926,0.0806966,0.323584,0.0459129,0.0799551,0.435081,0.891903,0.450602,-0.00193126,0.0382529,76.557
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.613203,-0.716093,0.0807448,0.323532,0.0458486,0.07999,0.43501,0.89185,0.450683,-0.00207431,0.0385153,76.5734
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.612814,-0.716249,0.0810883,0.323839,0.0458057,0.0800337,0.434947,0.891804,0.450744,-0.00229959,0.0388528,76.5904
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.612498,-0.716298,0.081499,0.324224,0.0457184,0.0800892,0.434867,0.891793,0.450728,-0.00272602,0.0392718,76.6067
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.6123,-0.716348,0.0818046,0.324412,0.0456233,0.0801481,0.434778,0.891836,0.450612,-0.00323359,0.0395794,76.6236
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.612217,-0.716448,0.0820651,0.324281,0.0455407,0.080207,0.434679,0.891959,0.450351,-0.00381868,0.0397338,76.64
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.611966,-0.716686,0.0828246,0.324035,0.0454642,0.0802396,0.434589,0.892114,0.450037,-0.00450325,0.0397274,76.657
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.611235,-0.71701,0.0841731,0.32435,0.0453859,0.0802748,0.434486,0.892218,0.449829,-0.0053137,0.0396536,76.6733
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.61001,-0.717287,0.086036,0.325553,0.0453007,0.0803318,0.43437,0.892293,0.449672,-0.00604881,0.0396369,76.6904
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608352,-0.71751,0.0882523,0.327564,0.0451853,0.0803943,0.434221,0.892359,0.449528,-0.0065799,0.0396953,76.7067
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.607054,-0.717733,0.0898735,0.32904,0.0450598,0.0804409,0.434057,0.892414,0.449408,-0.00671545,0.0398043,76.7236
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606182,-0.717982,0.0909731,0.329801,0.0449774,0.0804938,0.433865,0.892479,0.449269,-0.00659849,0.0399466,76.74
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.605797,-0.718095,0.0915182,0.330111,0.0449,0.0805423,0.433638,0.892541,0.449135,-0.00630275,0.0401002,76.757
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.605573,-0.718019,0.0918245,0.330604,0.0448103,0.0805665,0.43343,0.892585,0.449039,-0.00595553,0.0402411,76.7735
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.605451,-0.717991,0.0917615,0.330905,0.0447312,0.0805966,0.433205,0.892627,0.448951,-0.00562366,0.0403568,76.7903
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.605435,-0.718034,0.0914226,0.330934,0.0446709,0.0806373,0.432968,0.892677,0.44885,-0.00540122,0.0404066,76.8067
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.605595,-0.718074,0.0909308,0.33069,0.0446366,0.0806756,0.432756,0.892749,0.448713,-0.00530904,0.0403467,76.8235
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.605926,-0.718151,0.0901871,0.33012,0.0446133,0.080709,0.432543,0.892844,0.448537,-0.00531186,0.0401927,76.84
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606253,-0.718311,0.0894616,0.329369,0.0445972,0.0807356,0.432365,0.892943,0.448351,-0.00549442,0.0400536,76.8569
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606497,-0.71844,0.0889481,0.328774,0.0445896,0.0807528,0.432206,0.893038,0.448164,-0.00585283,0.0399788,76.8734
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606496,-0.718454,0.0888136,0.328784,0.0446092,0.080752,0.432058,0.893126,0.447985,-0.00633009,0.0399373,76.8902
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606355,-0.718376,0.0888823,0.329195,0.0446811,0.0807442,0.431918,0.893234,0.447763,-0.0068195,0.0399353,76.9067
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606277,-0.718244,0.0887714,0.329656,0.0447421,0.0807284,0.431795,0.893332,0.44756,-0.0071912,0.0399509,76.9236
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606406,-0.718145,0.0882428,0.329777,0.0447785,0.080704,0.431688,0.893434,0.447358,-0.00746711,0.0398832,76.94
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606577,-0.718207,0.08765,0.329485,0.0448208,0.0806801,0.431588,0.893526,0.447183,-0.00773859,0.0397408,76.957
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.60666,-0.718295,0.0874038,0.329205,0.0449071,0.0806526,0.4315,0.893604,0.447041,-0.00810992,0.0395174,76.9733
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606645,-0.718182,0.0876454,0.329416,0.0449974,0.0806254,0.431455,0.893639,0.446983,-0.00841113,0.0393064,76.9903
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606535,-0.718036,0.0880004,0.329842,0.0450583,0.0806002,0.431419,0.893643,0.446983,-0.0086241,0.0391636,77.0067
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606462,-0.717922,0.088319,0.330139,0.0450824,0.0805809,0.431391,0.893601,0.447063,-0.00871776,0.0391912,77.0235
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606582,-0.717848,0.0884156,0.330054,0.0450948,0.0805585,0.431374,0.893533,0.447187,-0.00873133,0.0393358,77.0401
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606886,-0.717825,0.0881616,0.329613,0.0451444,0.0805493,0.43136,0.893474,0.447289,-0.0087378,0.039486,77.0569
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.60751,-0.717785,0.087486,0.328728,0.0452389,0.0805393,0.431358,0.893445,0.44734,-0.00881755,0.0395604,77.0732
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608121,-0.717713,0.0869317,0.327904,0.0453166,0.0805108,0.431381,0.89343,0.447367,-0.00902665,0.039549,77.0901
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608447,-0.717636,0.0868913,0.327475,0.04541,0.0804757,0.431412,0.893432,0.44736,-0.00939514,0.0395001,77.1066
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608468,-0.717634,0.0872696,0.327341,0.045518,0.0804332,0.431444,0.893456,0.447308,-0.00992207,0.0394153,77.1236
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608282,-0.717708,0.0878566,0.327369,0.045633,0.0804062,0.431442,0.893469,0.447278,-0.0104621,0.0393076,77.14
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608092,-0.717757,0.0883849,0.327469,0.0457417,0.080376,0.431431,0.89348,0.447255,-0.0109353,0.0391942,77.1568
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608049,-0.717726,0.0887487,0.327521,0.0458337,0.0803261,0.431426,0.893502,0.447211,-0.0113005,0.0390997,77.1732
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608236,-0.71763,0.0887577,0.327381,0.0458899,0.080291,0.431405,0.893503,0.447212,-0.0114352,0.0390345,77.1902
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608575,-0.717566,0.0884349,0.326978,0.0459403,0.080272,0.431367,0.893504,0.447212,-0.0115245,0.0389703,77.2066
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.609004,-0.717525,0.0879719,0.326393,0.0460178,0.0802818,0.431302,0.893517,0.447181,-0.0116353,0.0390052,77.2235
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.609396,-0.717525,0.0875134,0.325785,0.0460816,0.0802897,0.431222,0.893529,0.44715,-0.0117221,0.0390665,77.2399
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.609636,-0.71756,0.087121,0.325364,0.0461126,0.0802775,0.431143,0.89355,0.447105,-0.0117623,0.0390867,77.2568
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.609724,-0.717553,0.08686,0.325285,0.0461502,0.080268,0.431042,0.893589,0.447028,-0.0117655,0.0390523,77.2736
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.609642,-0.717503,0.0868235,0.325559,0.0461899,0.0802682,0.430916,0.893642,0.44693,-0.0117262,0.0389857,77.2902
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.609421,-0.717485,0.0869747,0.325972,0.046226,0.0802716,0.430761,0.893702,0.446817,-0.0116937,0.0389089,77.3065
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.609088,-0.717505,0.0872841,0.326465,0.0462567,0.0802826,0.430586,0.89376,0.446708,-0.0116833,0.038849,77.3236
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608712,-0.717631,0.0875209,0.326825,0.0462793,0.0802878,0.430365,0.893863,0.446508,-0.0116499,0.0387919,77.3399
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608495,-0.717733,0.0875443,0.326999,0.0462913,0.0802876,0.430183,0.893976,0.44629,-0.0115316,0.0387144,77.3568
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608312,-0.717854,0.0873179,0.327134,0.0463186,0.0803118,0.42988,0.894163,0.445933,-0.0112402,0.0385986,77.3732
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608235,-0.717955,0.0869541,0.327154,0.0463456,0.0803518,0.429587,0.894332,0.445612,-0.0109232,0.0384854,77.3902
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.608129,-0.718096,0.0867109,0.327106,0.0463431,0.0803866,0.429301,0.894483,0.445329,-0.010568,0.0383518,77.4067
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.607606,-0.718432,0.0869404,0.327278,0.0463186,0.0804307,0.428987,0.894602,0.445111,-0.010167,0.0382049,77.4235
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.606797,-0.718709,0.0878348,0.327932,0.0462923,0.0804791,0.428674,0.89471,0.444916,-0.00977688,0.0380694,77.4399
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.605652,-0.718914,0.0893547,0.329187,0.046306,0.0805563,0.42827,0.894854,0.444652,-0.00919708,0.0378939,77.4567
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.604609,-0.71908,0.0908289,0.330335,0.0463278,0.0806272,0.427911,0.894995,0.444394,-0.0085661,0.0377446,77.4731
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.603743,-0.719247,0.0921657,0.331186,0.0463111,0.0806858,0.427527,0.895168,0.444069,-0.00781737,0.0376377,77.49
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.603203,-0.719402,0.093045,0.331585,0.0462804,0.0807235,0.427137,0.895343,0.443735,-0.00711665,0.0375369,77.5065
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.602829,-0.719607,0.0936506,0.331651,0.046253,0.0807564,0.426722,0.895534,0.443373,-0.00643409,0.0373971,77.5234
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.602743,-0.719775,0.0937052,0.331428,0.0462553,0.0808066,0.426186,0.895772,0.442916,-0.00575316,0.0372156,77.5399
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.602791,-0.719849,0.0935856,0.331214,0.046268,0.0808563,0.425767,0.895945,0.442585,-0.00532691,0.0370585,77.5568
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.602899,-0.719875,0.0934552,0.330997,0.0462644,0.080906,0.425304,0.896142,0.442205,-0.00485021,0.0368763,77.5731
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.60295,-0.719883,0.0934671,0.330884,0.0462571,0.0809443,0.424918,0.896288,0.441927,-0.00443706,0.0367277,77.5901
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.602904,-0.71986,0.0936999,0.33095,0.0462392,0.080988,0.424487,0.896437,0.441638,-0.00404143,0.0366006,77.6064
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.602728,-0.719819,0.094144,0.331234,0.0462147,0.0810191,0.424148,0.896557,0.441403,-0.00377777,0.0365477,77.6235
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.602397,-0.719743,0.094749,0.331828,0.0461873,0.0810562,0.423699,0.8967,0.441116,-0.00349714,0.0365266,77.6399
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.602121,-0.719656,0.0951115,0.332414,0.0461779,0.0810896,0.423294,0.896807,0.4409,-0.00331458,0.0365008,77.6568
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.601758,-0.719612,0.0953769,0.33309,0.0461821,0.0811251,0.422896,0.896914,0.440687,-0.00317148,0.0364735,77.6732
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.601507,-0.719601,0.0954823,0.333537,0.0462009,0.0811632,0.422536,0.897014,0.44049,-0.00301743,0.0363919,77.6902
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.601347,-0.719537,0.0956165,0.333925,0.0462501,0.0812225,0.422086,0.897144,0.440246,-0.00271814,0.0361812,77.7071
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.601278,-0.719397,0.0958843,0.334273,0.046288,0.0812661,0.421681,0.89727,0.44001,-0.0023766,0.0359417,77.724
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.601238,-0.719198,0.0962393,0.334672,0.0463134,0.0813108,0.421254,0.89741,0.439746,-0.00195363,0.0357025,77.7398
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.601146,-0.719026,0.0966031,0.335101,0.0463334,0.0813616,0.420828,0.89754,0.4395,-0.00156464,0.0354933,77.7567
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.600918,-0.718936,0.0970523,0.335573,0.0463774,0.0814096,0.420394,0.897685,0.439222,-0.00123985,0.0352588,77.7731
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.600678,-0.718903,0.0973945,0.335975,0.0464397,0.081458,0.419978,0.897857,0.438889,-0.000938828,0.0350433,77.7903
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.600415,-0.718944,0.0975524,0.336309,0.0464753,0.0815014,0.419563,0.898035,0.438538,-0.000623159,0.0348713,77.8065
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.600052,-0.719028,0.0976475,0.336751,0.0464863,0.0815393,0.419157,0.898211,0.438191,-0.000323538,0.0347389,77.8234
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599652,-0.719058,0.0978615,0.337337,0.0465041,0.0815812,0.418693,0.898401,0.437813,-1.32238e-05,0.0345773,77.8398
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599386,-0.71904,0.0980572,0.337793,0.046536,0.0816236,0.418337,0.898536,0.43755,0.000178922,0.0343979,77.8569
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599326,-0.71897,0.0981371,0.338024,0.0465891,0.0816705,0.417946,0.898682,0.437276,0.000307149,0.0340752,77.8733
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599429,-0.718939,0.0980399,0.337935,0.0466291,0.0816811,0.417667,0.898797,0.437062,0.00034942,0.033782,77.8913
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599597,-0.718923,0.0978478,0.337727,0.0466724,0.0816768,0.417368,0.898935,0.436804,0.000387378,0.0334351,77.9067
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599724,-0.718919,0.0975994,0.33758,0.0467128,0.0816657,0.417067,0.89907,0.436551,0.000466947,0.0331073,77.9234
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599668,-0.718992,0.0973777,0.33759,0.0467724,0.081659,0.416736,0.899214,0.436276,0.000553255,0.0328228,77.9398
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599524,-0.71901,0.0973931,0.337802,0.0468313,0.0816575,0.416463,0.899368,0.435977,0.000612574,0.0325694,77.9567
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599256,-0.719003,0.0977213,0.338199,0.0468586,0.0816542,0.416281,0.899508,0.435704,0.000630576,0.032353,77.9732
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.598974,-0.719022,0.098218,0.338513,0.0468729,0.0816509,0.416114,0.89962,0.435485,0.000644286,0.0321797,77.99
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.598786,-0.718976,0.0988858,0.338748,0.0468752,0.0816452,0.415938,0.899676,0.435382,0.000717959,0.0320186,78.0065
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.598798,-0.718856,0.0994587,0.338815,0.0468945,0.08165,0.415768,0.89971,0.435323,0.000841602,0.0318625,78.0234
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.59898,-0.718706,0.099856,0.338695,0.0469071,0.081655,0.41565,0.899713,0.435326,0.000998576,0.0317319,78.0398
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599247,-0.718607,0.100006,0.338387,0.0469011,0.0816565,0.415588,0.899693,0.435374,0.00116427,0.0316265,78.0568
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599488,-0.718557,0.100106,0.338038,0.0468936,0.0816542,0.415553,0.899666,0.435437,0.00135543,0.0315161,78.0731
0,0,0,0,0,0.353173,-0.356713,-0.395136,0.0131721,-0.233489,0.416399,0.87859,0.263855,-0.810375,0.344067,0.599601,-0.718473,0.100288,0.337962,0.0468981,0.0816353,0.415536,0.899652,0.435472,0.00152332,0.0314193,78.09
